name,price,category_id
Product 2415,185.03,2
Product 2416,30.77,2
Product 2417,169.22,2
Product 2418,303.4,1
Product 2419,425.15,2
Product 2420,432.27,1
Product 2421,291.88,2
Product 2422,14.63,2
Product 2423,81.24,1
Product 2424,182.99,2
Product 2425,219.2,2
Product 2426,390.29,2
Product 2427,350.24,1
Product 2428,212.26,1
Product 2429,380.33,2
Product 2430,52.54,2
Product 2431,237.31,2
Product 2432,422.48,1
Product 2433,215.97,2
Product 2434,30.92,1
Product 2435,302.53,2
Product 2436,166.94,2
Product 2437,211.72,1
Product 2438,431.07,1
Product 2439,454.95,1
Product 2440,21.77,2
Product 2441,396.35,2
Product 2442,292.39,2
Product 2443,248.38,2
Product 2444,158.43,1
Product 2445,328.38,2
Product 2446,129.4,2
Product 2447,412.69,1
Product 2448,350.28,1
Product 2449,356.82,2
Product 2450,397.07,2
Product 2451,189.92,1
Product 2452,170.48,2
Product 2453,80.03,2
Product 2454,288.89,1
Product 2455,163.92,1
Product 2456,475.96,2
Product 2457,482.03,2
Product 2458,484.33,1
Product 2459,200.81,1
Product 2460,93.09,1
Product 2461,475.26,2
Product 2462,189.09,1
Product 2463,173.87,2
Product 2464,77.61,2
Product 2465,331.76,2
Product 2466,316.1,2
Product 2467,194.12,1
Product 2468,54.83,2
Product 2469,118.27,2
Product 2470,177.9,2
Product 2471,310.42,1
Product 2472,23.21,1
Product 2473,254.58,2
Product 2474,374.15,2
Product 2475,97.43,1
Product 2476,18.55,2
Product 2477,52.65,2
Product 2478,249.78,1
Product 2479,302.87,2
Product 2480,257.66,1
Product 2481,337.19,2
Product 2482,369.58,1
Product 2483,331.76,1
Product 2484,448.44,2
Product 2485,423.09,1
Product 2486,463.45,1
Product 2487,181.91,2
Product 2488,363.41,2
Product 2489,157.81,2
Product 2490,105.94,1
Product 2491,400.6,1
Product 2492,482.19,1
Product 2493,111.24,2
Product 2494,21.22,1
Product 2495,31.37,1
Product 2496,461.16,2
Product 2497,192.74,1
Product 2498,498.11,2
Product 2499,346.4,2
Product 2500,183.59,2
Product 2501,187.23,2
Product 2502,160.76,2
Product 2503,108.37,1
Product 2504,88.43,1
Product 2505,171.59,2
Product 2506,344.81,1
Product 2507,254.71,2
Product 2508,25.64,2
Product 2509,35.32,1
Product 2510,128.91,1
Product 2511,390.26,1
Product 2512,138.97,1
Product 2513,318.12,1
Product 2514,245.49,2
Product 2515,205.23,1
Product 2516,39.15,2
Product 2517,275.87,1
Product 2518,293.82,1
Product 2519,356.83,2
Product 2520,141.98,2
Product 2521,317.82,1
Product 2522,264.76,1
Product 2523,98.98,2
Product 2524,320.89,2
Product 2525,23.7,2
Product 2526,461.04,1
Product 2527,7.68,1
Product 2528,495.5,1
Product 2529,213.28,2
Product 2530,332.12,2
Product 2531,378.51,1
Product 2532,33.88,2
Product 2533,391.15,2
Product 2534,230.89,1
Product 2535,422.78,1
Product 2536,32.37,1
Product 2537,341.17,1
Product 2538,26.99,1
Product 2539,241.91,1
Product 2540,20.35,1
Product 2541,336.48,1
Product 2542,123.82,1
Product 2543,253.95,1
Product 2544,345.64,1
Product 2545,6.89,1
Product 2546,339.78,2
Product 2547,71.9,1
Product 2548,373.41,1
Product 2549,86.76,2
Product 2550,94.38,1
Product 2551,306.26,2
Product 2552,433.95,1
Product 2553,120.28,1
Product 2554,84.34,2
Product 2555,281.93,2
Product 2556,387.7,2
Product 2557,43.34,1
Product 2558,370.78,1
Product 2559,294.82,2
Product 2560,253.52,1
Product 2561,44.92,1
Product 2562,395.79,2
Product 2563,136.05,1
Product 2564,432.86,1
Product 2565,304.78,1
Product 2566,290.16,1
Product 2567,461.25,2
Product 2568,16.61,1
Product 2569,189.34,2
Product 2570,234.67,1
Product 2571,192.18,1
Product 2572,418.27,1
Product 2573,324.37,2
Product 2574,286.59,2
Product 2575,107.18,2
Product 2576,331.06,1
Product 2577,292.95,2
Product 2578,7.72,1
Product 2579,432.85,2
Product 2580,15.42,2
Product 2581,60.78,1
Product 2582,95.63,2
Product 2583,77.98,1
Product 2584,433.34,2
Product 2585,452.9,2
Product 2586,91.65,1
Product 2587,78.47,2
Product 2588,364.67,1
Product 2589,454.08,1
Product 2590,330.57,1
Product 2591,232.96,1
Product 2592,170.59,1
Product 2593,168.03,1
Product 2594,227.58,1
Product 2595,178.72,2
Product 2596,312.43,2
Product 2597,270.92,1
Product 2598,104.09,1
Product 2599,126.3,2
Product 2600,406.34,2
Product 2601,282.94,1
Product 2602,64.61,2
Product 2603,411.18,2
Product 2604,100.78,1
Product 2605,265.99,2
Product 2606,136.77,1
Product 2607,5.27,1
Product 2608,236.15,2
Product 2609,283.93,1
Product 2610,325.7,2
Product 2611,244.11,1
Product 2612,167.76,2
Product 2613,103.7,2
Product 2614,323.41,1
Product 2615,327.58,1
Product 2616,384.71,2
Product 2617,171.8,2
Product 2618,202.38,1
Product 2619,336.67,2
Product 2620,305.46,2
Product 2621,79.63,2
Product 2622,416.47,1
Product 2623,236.98,2
Product 2624,455.47,1
Product 2625,259.12,1
Product 2626,31.05,1
Product 2627,370.36,1
Product 2628,62.0,2
Product 2629,187.58,1
Product 2630,272.8,1
Product 2631,298.91,2
Product 2632,359.75,2
Product 2633,164.0,2
Product 2634,351.09,2
Product 2635,310.1,1
Product 2636,360.2,2
Product 2637,342.77,2
Product 2638,482.06,2
Product 2639,434.72,2
Product 2640,115.5,1
Product 2641,312.12,2
Product 2642,90.44,1
Product 2643,179.34,2
Product 2644,387.13,2
Product 2645,343.93,2
Product 2646,374.87,1
Product 2647,469.26,2
Product 2648,77.82,1
Product 2649,220.87,2
Product 2650,119.54,1
Product 2651,400.01,1
Product 2652,55.03,1
Product 2653,254.21,1
Product 2654,20.3,2
Product 2655,47.61,2
Product 2656,217.7,2
Product 2657,173.91,1
Product 2658,259.88,1
Product 2659,434.36,1
Product 2660,366.68,2
Product 2661,339.08,1
Product 2662,462.43,2
Product 2663,92.54,1
Product 2664,390.29,2
Product 2665,62.57,2
Product 2666,184.22,1
Product 2667,121.83,2
Product 2668,493.21,1
Product 2669,131.45,2
Product 2670,118.45,1
Product 2671,333.56,2
Product 2672,433.11,1
Product 2673,130.91,2
Product 2674,295.66,1
Product 2675,496.95,1
Product 2676,284.73,2
Product 2677,341.41,1
Product 2678,237.78,2
Product 2679,305.71,2
Product 2680,222.36,2
Product 2681,461.65,1
Product 2682,17.36,1
Product 2683,475.4,2
Product 2684,289.8,2
Product 2685,164.23,2
Product 2686,471.45,1
Product 2687,465.81,1
Product 2688,90.94,1
Product 2689,307.27,1
Product 2690,186.76,2
Product 2691,258.34,2
Product 2692,350.71,1
Product 2693,25.44,2
Product 2694,98.69,2
Product 2695,178.09,1
Product 2696,15.55,1
Product 2697,444.08,2
Product 2698,158.98,1
Product 2699,240.82,2
Product 2700,14.37,1
Product 2701,54.77,1
Product 2702,435.36,2
Product 2703,307.91,2
Product 2704,156.41,1
Product 2705,316.72,2
Product 2706,168.27,2
Product 2707,68.36,1
Product 2708,482.0,2
Product 2709,320.93,2
Product 2710,468.46,2
Product 2711,114.17,2
Product 2712,386.07,1
Product 2713,434.61,2
Product 2714,287.72,2
Product 2715,149.71,2
Product 2716,479.7,2
Product 2717,389.48,1
Product 2718,356.63,2
Product 2719,103.91,1
Product 2720,191.91,1
Product 2721,362.23,2
Product 2722,415.62,1
Product 2723,113.09,2
Product 2724,222.99,1
Product 2725,335.09,1
Product 2726,247.86,2
Product 2727,271.17,1
Product 2728,241.14,1
Product 2729,212.02,2
Product 2730,254.68,2
Product 2731,484.11,2
Product 2732,69.17,2
Product 2733,133.59,2
Product 2734,407.75,2
Product 2735,337.86,2
Product 2736,10.76,2
Product 2737,497.5,2
Product 2738,211.93,2
Product 2739,338.88,1
Product 2740,287.8,1
Product 2741,373.37,1
Product 2742,191.18,1
Product 2743,289.03,2
Product 2744,399.65,2
Product 2745,416.35,2
Product 2746,196.93,2
Product 2747,324.86,1
Product 2748,433.68,2
Product 2749,55.44,1
Product 2750,366.35,2
Product 2751,192.58,2
Product 2752,205.6,1
Product 2753,74.48,1
Product 2754,389.97,2
Product 2755,478.81,2
Product 2756,265.07,1
Product 2757,38.6,2
Product 2758,358.43,1
Product 2759,489.16,1
Product 2760,244.2,2
Product 2761,476.09,2
Product 2762,25.15,1
Product 2763,165.48,1
Product 2764,29.76,1
Product 2765,420.8,2
Product 2766,255.96,1
Product 2767,474.21,2
Product 2768,323.71,1
Product 2769,487.2,2
Product 2770,263.99,1
Product 2771,333.96,2
Product 2772,77.92,2
Product 2773,395.08,2
Product 2774,55.1,2
Product 2775,106.4,1
Product 2776,304.62,2
Product 2777,120.57,1
Product 2778,288.79,2
Product 2779,448.06,1
Product 2780,198.48,2
Product 2781,249.97,2
Product 2782,50.92,1
Product 2783,315.55,2
Product 2784,70.09,2
Product 2785,495.41,1
Product 2786,275.81,2
Product 2787,94.13,2
Product 2788,31.73,1
Product 2789,451.78,1
Product 2790,408.46,1
Product 2791,6.56,2
Product 2792,262.08,1
Product 2793,141.46,2
Product 2794,412.28,1
Product 2795,249.24,1
Product 2796,54.26,1
Product 2797,308.89,2
Product 2798,431.14,2
Product 2799,436.85,1
Product 2800,376.11,2
Product 2801,265.78,2
Product 2802,69.1,1
Product 2803,352.4,1
Product 2804,8.85,2
Product 2805,343.69,2
Product 2806,461.0,2
Product 2807,288.19,1
Product 2808,239.07,1
Product 2809,396.08,1
Product 2810,298.31,1
Product 2811,492.56,1
Product 2812,365.35,2
Product 2813,131.11,1
Product 2814,95.7,1
Product 2815,378.47,1
Product 2816,218.15,1
Product 2817,434.19,2
Product 2818,218.71,1
Product 2819,45.56,1
Product 2820,273.38,1
Product 2821,492.91,2
Product 2822,276.28,2
Product 2823,218.73,1
Product 2824,460.04,1
Product 2825,306.7,1
Product 2826,185.43,2
Product 2827,102.67,1
Product 2828,142.03,2
Product 2829,213.93,2
Product 2830,249.3,2
Product 2831,463.08,2
Product 2832,140.7,2
Product 2833,418.01,1
Product 2834,271.89,1
Product 2835,58.82,2
Product 2836,238.14,2
Product 2837,332.36,1
Product 2838,132.6,1
Product 2839,75.92,1
Product 2840,202.23,2
Product 2841,163.6,2
Product 2842,216.59,1
Product 2843,310.1,1
Product 2844,399.47,2
Product 2845,394.68,2
Product 2846,112.2,2
Product 2847,69.09,2
Product 2848,198.5,2
Product 2849,191.05,2
Product 2850,321.04,2
Product 2851,88.4,1
Product 2852,453.31,1
Product 2853,269.29,2
Product 2854,94.05,1
Product 2855,23.67,1
Product 2856,456.1,2
Product 2857,401.49,1
Product 2858,60.52,1
Product 2859,144.04,1
Product 2860,330.92,2
Product 2861,243.15,2
Product 2862,224.31,1
Product 2863,408.98,2
Product 2864,134.72,1
Product 2865,398.51,2
Product 2866,399.23,1
Product 2867,35.84,2
Product 2868,279.02,2
Product 2869,305.34,2
Product 2870,228.05,1
Product 2871,309.61,2
Product 2872,87.01,1
Product 2873,41.1,2
Product 2874,434.97,2
Product 2875,40.91,2
Product 2876,484.9,2
Product 2877,304.17,1
Product 2878,347.94,1
Product 2879,294.82,2
Product 2880,65.24,2
Product 2881,42.94,1
Product 2882,303.59,2
Product 2883,432.91,2
Product 2884,453.96,2
Product 2885,409.7,1
Product 2886,34.54,2
Product 2887,107.6,2
Product 2888,53.56,2
Product 2889,64.24,2
Product 2890,192.83,1
Product 2891,120.57,2
Product 2892,198.13,1
Product 2893,68.8,2
Product 2894,250.92,2
Product 2895,48.71,2
Product 2896,462.08,2
Product 2897,43.7,1
Product 2898,264.93,1
Product 2899,69.62,2
Product 2900,27.32,1
Product 2901,93.05,2
Product 2902,137.07,2
Product 2903,174.92,1
Product 2904,232.12,2
Product 2905,491.84,2
Product 2906,457.42,2
Product 2907,24.28,1
Product 2908,289.54,2
Product 2909,320.07,2
Product 2910,199.32,2
Product 2911,177.23,1
Product 2912,82.43,1
Product 2913,98.69,1
Product 2914,124.03,1
Product 2915,387.42,1
Product 2916,388.49,1
Product 2917,449.45,1
Product 2918,447.0,1
Product 2919,76.98,2
Product 2920,240.19,2
Product 2921,388.89,1
Product 2922,79.67,1
Product 2923,176.66,2
Product 2924,65.9,2
Product 2925,208.32,2
Product 2926,453.72,2
Product 2927,495.27,2
Product 2928,44.31,1
Product 2929,80.55,1
Product 2930,380.82,2
Product 2931,157.41,1
Product 2932,445.68,1
Product 2933,255.71,2
Product 2934,471.43,1
Product 2935,103.7,2
Product 2936,404.48,2
Product 2937,104.89,2
Product 2938,356.08,2
Product 2939,242.76,2
Product 2940,496.23,2
Product 2941,408.24,2
Product 2942,363.45,2
Product 2943,364.61,2
Product 2944,266.6,2
Product 2945,174.27,1
Product 2946,74.83,1
Product 2947,26.68,1
Product 2948,107.28,2
Product 2949,168.77,2
Product 2950,497.45,1
Product 2951,378.32,1
Product 2952,303.02,1
Product 2953,330.51,1
Product 2954,468.97,2
Product 2955,96.27,2
Product 2956,292.0,1
Product 2957,193.19,2
Product 2958,287.71,1
Product 2959,30.58,1
Product 2960,458.98,1
Product 2961,294.62,1
Product 2962,261.66,1
Product 2963,158.56,2
Product 2964,168.37,2
Product 2965,96.26,1
Product 2966,346.29,2
Product 2967,402.32,2
Product 2968,195.67,2
Product 2969,325.23,1
Product 2970,420.05,1
Product 2971,306.8,1
Product 2972,403.93,2
Product 2973,411.6,2
Product 2974,283.15,1
Product 2975,342.85,2
Product 2976,283.78,2
Product 2977,178.2,1
Product 2978,228.48,2
Product 2979,49.34,1
Product 2980,328.33,1
Product 2981,314.64,2
Product 2982,429.91,1
Product 2983,52.72,1
Product 2984,65.91,2
Product 2985,430.09,2
Product 2986,125.74,2
Product 2987,417.65,2
Product 2988,63.91,1
Product 2989,42.35,1
Product 2990,335.57,2
Product 2991,249.91,2
Product 2992,283.8,2
Product 2993,399.16,1
Product 2994,320.47,2
Product 2995,152.17,2
Product 2996,238.15,2
Product 2997,356.11,1
Product 2998,22.4,2
Product 2999,156.0,1
Product 3000,440.76,2
Product 3001,235.74,2
Product 3002,256.73,2
Product 3003,76.72,2
Product 3004,152.5,1
Product 3005,420.99,1
Product 3006,49.04,1
Product 3007,448.11,1
Product 3008,151.97,1
Product 3009,61.64,1
Product 3010,283.42,2
Product 3011,38.63,2
Product 3012,194.48,1
Product 3013,443.75,2
Product 3014,89.14,2
Product 3015,64.23,2
Product 3016,298.89,2
Product 3017,337.01,2
Product 3018,31.37,2
Product 3019,409.38,1
Product 3020,196.15,2
Product 3021,106.03,2
Product 3022,375.28,2
Product 3023,263.9,1
Product 3024,71.86,2
Product 3025,112.22,1
Product 3026,138.57,1
Product 3027,170.78,2
Product 3028,285.32,1
Product 3029,150.01,2
Product 3030,422.8,2
Product 3031,405.05,1
Product 3032,476.04,1
Product 3033,123.21,1
Product 3034,154.37,1
Product 3035,454.86,2
Product 3036,258.1,1
Product 3037,393.45,1
Product 3038,307.81,1
Product 3039,208.48,2
Product 3040,232.92,1
Product 3041,60.44,2
Product 3042,410.67,1
Product 3043,49.37,1
Product 3044,388.5,2
Product 3045,91.81,2
Product 3046,319.3,1
Product 3047,268.38,2
Product 3048,139.11,2
Product 3049,104.28,1
Product 3050,345.55,2
Product 3051,105.93,2
Product 3052,304.66,1
Product 3053,126.95,2
Product 3054,253.21,2
Product 3055,197.58,1
Product 3056,88.21,1
Product 3057,23.93,2
Product 3058,221.7,2
Product 3059,461.84,1
Product 3060,435.57,1
Product 3061,403.93,1
Product 3062,446.45,1
Product 3063,252.19,1
Product 3064,138.07,2
Product 3065,99.47,1
Product 3066,319.06,2
Product 3067,420.36,2
Product 3068,318.61,2
Product 3069,256.85,1
Product 3070,384.4,2
Product 3071,325.24,1
Product 3072,274.0,1
Product 3073,413.24,1
Product 3074,295.92,1
Product 3075,289.75,1
Product 3076,275.14,1
Product 3077,361.14,2
Product 3078,249.98,2
Product 3079,421.45,2
Product 3080,53.82,2
Product 3081,59.22,2
Product 3082,252.84,2
Product 3083,301.54,1
Product 3084,463.52,2
Product 3085,330.19,1
Product 3086,48.6,1
Product 3087,430.96,1
Product 3088,97.93,1
Product 3089,124.5,2
Product 3090,72.76,2
Product 3091,303.01,1
Product 3092,483.56,2
Product 3093,106.69,2
Product 3094,54.03,2
Product 3095,450.16,1
Product 3096,170.15,1
Product 3097,482.24,2
Product 3098,165.8,2
Product 3099,399.04,2
Product 3100,419.14,1
Product 3101,304.34,1
Product 3102,223.52,1
Product 3103,8.84,2
Product 3104,66.54,1
Product 3105,183.83,1
Product 3106,275.07,2
Product 3107,305.33,1
Product 3108,39.07,1
Product 3109,97.07,2
Product 3110,97.53,2
Product 3111,421.43,2
Product 3112,112.22,2
Product 3113,7.69,1
Product 3114,207.75,2
Product 3115,205.66,1
Product 3116,397.12,2
Product 3117,431.08,1
Product 3118,69.11,2
Product 3119,146.99,1
Product 3120,97.17,1
Product 3121,112.9,2
Product 3122,208.17,2
Product 3123,388.97,2
Product 3124,59.78,2
Product 3125,396.98,2
Product 3126,156.62,2
Product 3127,314.61,1
Product 3128,111.33,2
Product 3129,50.0,2
Product 3130,421.31,1
Product 3131,413.23,1
Product 3132,249.36,2
Product 3133,299.79,1
Product 3134,125.2,2
Product 3135,285.43,1
Product 3136,373.92,2
Product 3137,47.51,2
Product 3138,405.54,2
Product 3139,339.4,2
Product 3140,382.79,1
Product 3141,30.68,1
Product 3142,247.39,2
Product 3143,16.79,2
Product 3144,43.08,2
Product 3145,395.94,2
Product 3146,217.37,2
Product 3147,461.99,1
Product 3148,75.3,2
Product 3149,232.95,2
Product 3150,494.87,2
Product 3151,17.87,1
Product 3152,464.66,2
Product 3153,13.02,1
Product 3154,297.71,1
Product 3155,379.83,2
Product 3156,381.47,1
Product 3157,217.71,2
Product 3158,27.26,1
Product 3159,204.16,1
Product 3160,399.03,2
Product 3161,336.74,2
Product 3162,380.56,2
Product 3163,190.78,2
Product 3164,111.55,1
Product 3165,396.53,1
Product 3166,9.18,2
Product 3167,179.53,2
Product 3168,90.04,2
Product 3169,363.35,2
Product 3170,148.85,2
Product 3171,130.47,2
Product 3172,113.32,2
Product 3173,441.78,2
Product 3174,251.4,1
Product 3175,426.0,1
Product 3176,187.3,1
Product 3177,355.79,1
Product 3178,473.44,1
Product 3179,389.95,2
Product 3180,396.89,1
Product 3181,226.16,2
Product 3182,216.26,2
Product 3183,239.53,2
Product 3184,147.88,2
Product 3185,275.34,1
Product 3186,29.77,1
Product 3187,85.81,1
Product 3188,200.12,1
Product 3189,307.04,2
Product 3190,119.03,2
Product 3191,394.49,2
Product 3192,264.44,2
Product 3193,136.81,1
Product 3194,71.62,1
Product 3195,156.15,1
Product 3196,354.44,2
Product 3197,291.3,1
Product 3198,304.33,1
Product 3199,363.82,1
Product 3200,339.64,2
Product 3201,196.73,1
Product 3202,106.32,2
Product 3203,486.87,2
Product 3204,99.84,2
Product 3205,365.59,1
Product 3206,499.16,1
Product 3207,158.33,2
Product 3208,25.55,1
Product 3209,478.06,2
Product 3210,162.03,2
Product 3211,390.65,1
Product 3212,237.48,2
Product 3213,444.65,2
Product 3214,396.04,2
Product 3215,396.31,1
Product 3216,384.22,1
Product 3217,196.37,1
Product 3218,458.64,2
Product 3219,5.7,1
Product 3220,200.8,2
Product 3221,112.45,2
Product 3222,105.09,2
Product 3223,478.33,2
Product 3224,171.61,2
Product 3225,467.44,2
Product 3226,18.47,2
Product 3227,91.53,1
Product 3228,28.69,2
Product 3229,16.08,1
Product 3230,357.38,1
Product 3231,172.3,2
Product 3232,278.93,2
Product 3233,458.12,1
Product 3234,394.43,1
Product 3235,417.25,1
Product 3236,442.5,2
Product 3237,323.33,2
Product 3238,429.36,2
Product 3239,297.83,2
Product 3240,492.86,1
Product 3241,376.55,1
Product 3242,415.73,1
Product 3243,12.16,2
Product 3244,329.29,2
Product 3245,70.2,2
Product 3246,445.21,1
Product 3247,346.89,2
Product 3248,231.99,2
Product 3249,17.49,1
Product 3250,304.54,2
Product 3251,453.6,1
Product 3252,122.73,2
Product 3253,19.47,1
Product 3254,291.0,2
Product 3255,92.77,2
Product 3256,448.42,2
Product 3257,450.86,1
Product 3258,25.63,1
Product 3259,177.67,2
Product 3260,244.27,2
Product 3261,353.41,2
Product 3262,349.09,1
Product 3263,22.01,2
Product 3264,227.38,2
Product 3265,123.59,2
Product 3266,277.6,1
Product 3267,48.78,2
Product 3268,38.45,1
Product 3269,367.48,1
Product 3270,28.93,2
Product 3271,98.89,2
Product 3272,453.54,1
Product 3273,337.62,1
Product 3274,242.69,2
Product 3275,152.37,1
Product 3276,341.71,2
Product 3277,336.24,1
Product 3278,100.33,1
Product 3279,469.54,2
Product 3280,120.3,2
Product 3281,50.91,2
Product 3282,43.05,2
Product 3283,107.78,2
Product 3284,354.81,1
Product 3285,353.08,2
Product 3286,303.03,1
Product 3287,458.07,1
Product 3288,412.73,2
Product 3289,171.43,2
Product 3290,471.46,1
Product 3291,102.19,1
Product 3292,363.46,2
Product 3293,264.11,1
Product 3294,488.45,2
Product 3295,470.46,2
Product 3296,382.26,1
Product 3297,486.55,1
Product 3298,141.02,2
Product 3299,270.74,1
Product 3300,263.11,1
Product 3301,106.8,1
Product 3302,288.1,1
Product 3303,7.77,2
Product 3304,295.38,2
Product 3305,224.05,1
Product 3306,11.46,1
Product 3307,85.26,1
Product 3308,92.48,2
Product 3309,204.51,2
Product 3310,329.97,2
Product 3311,135.68,1
Product 3312,332.63,2
Product 3313,376.63,2
Product 3314,422.42,2
Product 3315,482.02,1
Product 3316,60.78,2
Product 3317,417.5,2
Product 3318,343.29,1
Product 3319,328.82,1
Product 3320,437.1,2
Product 3321,341.76,2
Product 3322,18.38,1
Product 3323,341.6,2
Product 3324,243.11,2
Product 3325,157.39,2
Product 3326,454.36,1
Product 3327,277.26,2
Product 3328,198.81,2
Product 3329,246.82,1
Product 3330,85.67,2
Product 3331,343.06,2
Product 3332,314.66,2
Product 3333,60.93,1
Product 3334,376.88,2
Product 3335,413.77,2
Product 3336,421.75,1
Product 3337,162.73,1
Product 3338,381.57,2
Product 3339,476.63,1
Product 3340,438.76,1
Product 3341,424.37,1
Product 3342,121.54,1
Product 3343,295.88,2
Product 3344,446.59,2
Product 3345,457.8,2
Product 3346,195.41,2
Product 3347,437.19,1
Product 3348,72.26,2
Product 3349,57.95,1
Product 3350,258.59,1
Product 3351,227.58,1
Product 3352,226.31,1
Product 3353,304.4,2
Product 3354,226.65,2
Product 3355,218.02,1
Product 3356,74.66,1
Product 3357,10.27,2
Product 3358,137.68,2
Product 3359,226.2,1
Product 3360,388.27,2
Product 3361,445.94,2
Product 3362,411.96,1
Product 3363,44.79,2
Product 3364,108.12,2
Product 3365,427.23,1
Product 3366,43.99,1
Product 3367,138.49,1
Product 3368,233.78,1
Product 3369,339.4,2
Product 3370,356.22,1
Product 3371,287.01,1
Product 3372,30.51,1
Product 3373,449.99,2
Product 3374,395.04,1
Product 3375,458.61,2
Product 3376,484.59,1
Product 3377,411.76,2
Product 3378,313.38,1
Product 3379,119.18,2
Product 3380,308.42,1
Product 3381,94.04,1
Product 3382,206.77,1
Product 3383,162.7,2
Product 3384,60.46,1
Product 3385,165.02,2
Product 3386,388.93,1
Product 3387,480.03,1
Product 3388,59.81,1
Product 3389,122.29,1
Product 3390,134.76,1
Product 3391,299.1,1
Product 3392,118.59,1
Product 3393,458.69,1
Product 3394,438.29,2
Product 3395,38.34,1
Product 3396,110.28,2
Product 3397,238.5,2
Product 3398,416.32,1
Product 3399,359.68,2
Product 3400,285.14,1
Product 3401,377.7,2
Product 3402,157.9,1
Product 3403,397.65,2
Product 3404,174.15,2
Product 3405,470.12,2
Product 3406,119.84,2
Product 3407,7.09,2
Product 3408,173.58,2
Product 3409,45.84,1
Product 3410,421.27,1
Product 3411,373.73,2
Product 3412,131.91,2
Product 3413,259.39,1
Product 3414,163.5,1
Product 3415,130.84,2
Product 3416,355.92,1
Product 3417,150.72,2
Product 3418,399.7,1
Product 3419,411.94,2
Product 3420,300.57,2
Product 3421,120.02,1
Product 3422,358.73,1
Product 3423,344.46,1
Product 3424,194.58,2
Product 3425,340.56,2
Product 3426,426.18,2
Product 3427,266.81,1
Product 3428,267.67,2
Product 3429,490.66,1
Product 3430,140.77,1
Product 3431,32.64,2
Product 3432,64.47,2
Product 3433,302.9,1
Product 3434,447.55,1
Product 3435,223.59,2
Product 3436,337.42,2
Product 3437,375.81,1
Product 3438,34.16,1
Product 3439,326.68,1
Product 3440,24.42,2
Product 3441,45.25,1
Product 3442,177.26,2
Product 3443,178.59,2
Product 3444,196.77,1
Product 3445,192.06,2
Product 3446,94.34,1
Product 3447,185.41,2
Product 3448,361.19,1
Product 3449,482.74,1
Product 3450,435.41,2
Product 3451,401.25,1
Product 3452,217.55,2
Product 3453,439.2,1
Product 3454,406.61,2
Product 3455,83.61,2
Product 3456,32.11,1
Product 3457,261.78,1
Product 3458,219.41,2
Product 3459,252.07,2
Product 3460,284.43,1
Product 3461,281.87,2
Product 3462,442.39,1
Product 3463,335.06,2
Product 3464,454.03,1
Product 3465,285.8,1
Product 3466,427.23,2
Product 3467,284.55,2
Product 3468,100.04,2
Product 3469,207.17,2
Product 3470,222.51,2
Product 3471,256.91,1
Product 3472,257.04,1
Product 3473,200.57,2
Product 3474,93.87,1
Product 3475,321.03,1
Product 3476,117.13,1
Product 3477,290.23,2
Product 3478,90.19,2
Product 3479,79.31,1
Product 3480,375.68,2
Product 3481,70.86,2
Product 3482,17.46,2
Product 3483,132.42,2
Product 3484,165.68,1
Product 3485,420.38,2
Product 3486,75.0,1
Product 3487,111.28,2
Product 3488,391.37,2
Product 3489,145.82,1
Product 3490,350.51,1
Product 3491,359.48,1
Product 3492,350.04,2
Product 3493,90.49,1
Product 3494,478.81,1
Product 3495,339.15,1
Product 3496,180.87,2
Product 3497,15.13,2
Product 3498,72.92,2
Product 3499,479.39,2
Product 3500,215.75,2
Product 3501,210.44,1
Product 3502,165.83,2
Product 3503,238.01,1
Product 3504,478.1,1
Product 3505,210.89,2
Product 3506,28.64,1
Product 3507,141.22,2
Product 3508,167.68,1
Product 3509,370.78,1
Product 3510,355.24,1
Product 3511,19.08,2
Product 3512,432.18,1
Product 3513,410.76,1
Product 3514,110.96,1
Product 3515,191.21,1
Product 3516,244.84,1
Product 3517,244.49,2
Product 3518,438.17,1
Product 3519,263.98,2
Product 3520,493.59,2
Product 3521,67.49,1
Product 3522,81.15,1
Product 3523,81.94,1
Product 3524,443.96,2
Product 3525,456.57,1
Product 3526,365.4,2
Product 3527,150.12,1
Product 3528,327.74,1
Product 3529,274.18,2
Product 3530,229.57,1
Product 3531,172.34,1
Product 3532,452.95,2
Product 3533,227.81,2
Product 3534,178.41,2
Product 3535,477.16,2
Product 3536,175.8,2
Product 3537,150.36,2
Product 3538,317.82,2
Product 3539,292.27,1
Product 3540,97.55,2
Product 3541,54.1,2
Product 3542,267.62,1
Product 3543,301.96,2
Product 3544,248.73,2
Product 3545,174.46,1
Product 3546,478.53,1
Product 3547,352.17,1
Product 3548,389.63,1
Product 3549,392.12,1
Product 3550,399.89,1
Product 3551,156.96,2
Product 3552,424.04,1
Product 3553,267.29,1
Product 3554,179.25,2
Product 3555,208.05,2
Product 3556,116.79,2
Product 3557,90.66,1
Product 3558,83.4,2
Product 3559,349.62,2
Product 3560,379.47,1
Product 3561,71.56,2
Product 3562,37.5,1
Product 3563,407.69,1
Product 3564,411.62,1
Product 3565,186.32,2
Product 3566,232.27,1
Product 3567,400.31,1
Product 3568,415.83,2
Product 3569,68.03,1
Product 3570,200.19,1
Product 3571,314.04,2
Product 3572,248.65,2
Product 3573,19.57,2
Product 3574,431.35,2
Product 3575,456.76,1
Product 3576,446.9,2
Product 3577,106.98,1
Product 3578,163.02,2
Product 3579,340.46,1
Product 3580,331.35,2
